"Zip","Latitude","Longitude","LatLong","StateCode"
"40251",38.254500,-85.759500,"38.254500:-85.759500","KY"
"40253",38.254500,-85.759500,"38.254500:-85.759500","KY"
"40255",38.254500,-85.759500,"38.254500:-85.759500","KY"
"40256",38.254500,-85.759500,"38.254500:-85.759500","KY"
"40258",38.149774,-85.866875,"38.149774:-85.866875","KY"
"40268",38.254500,-85.759500,"38.254500:-85.759500","KY"
"40272",38.067964,-85.865368,"38.067964:-85.865368","KY"
"40291",38.131191,-85.574576,"38.131191:-85.574576","KY"
"40294",38.254500,-85.759500,"38.254500:-85.759500","KY"
"40299",38.159886,-85.521994,"38.159886:-85.521994","KY"
"40324",38.239946,-84.552412,"38.239946:-84.552412","KY"
"40342",38.005169,-84.982141,"38.005169:-84.982141","KY"
"40356",37.864449,-84.556271,"37.864449:-84.556271","KY"
"40372",37.912064,-84.894866,"37.912064:-84.894866","KY"
"40383",38.007034,-84.724970,"38.007034:-84.724970","KY"
"40502",38.016015,-84.487883,"38.016015:-84.487883","KY"
"40503",38.006263,-84.534510,"38.006263:-84.534510","KY"
"40503",38.006263,-84.534510,"38.006263:-84.534510","OH"
"40509",37.978539,-84.368840,"37.978539:-84.368840","KY"
"40510",38.067994,-84.593040,"38.067994:-84.593040","KY"
"40511",38.134518,-84.490494,"38.134518:-84.490494","KY"
"40513",38.016006,-84.610196,"38.016006:-84.610196","KY"
"40514",37.984060,-84.561119,"37.984060:-84.561119","KY"
"40515",37.920542,-84.424736,"37.920542:-84.424736","KY"
"40517",37.988398,-84.487880,"37.988398:-84.487880","KY"
"40583",38.049400,-84.500400,"38.049400:-84.500400","KY"
"40983",37.289455,-83.796662,"37.289455:-83.796662","MI"
"41001",38.915820,-84.386414,"38.915820:-84.386414","KY"
"41005",39.015058,-84.751551,"39.015058:-84.751551","KY"
"41007",38.897342,-84.299938,"38.897342:-84.299938","KY"
"41011",39.065222,-84.529482,"39.065222:-84.529482","KY"
"41014",39.064111,-84.509343,"39.064111:-84.509343","KY"
"41015",38.982544,-84.478776,"38.982544:-84.478776","KY"
"41016",39.086322,-84.548116,"39.086322:-84.548116","KY"
"41017",39.024098,-84.562706,"39.024098:-84.562706","KY"
"41018",39.016942,-84.608814,"39.016942:-84.608814","KY"
"41030",38.789866,-84.593556,"38.789866:-84.593556","KY"
"41035",38.686704,-84.652508,"38.686704:-84.652508","KY"
"41042",38.982246,-84.648216,"38.982246:-84.648216","KY"
"41048",39.091848,-84.703660,"39.091848:-84.703660","KY"
"41051",38.926830,-84.552526,"38.926830:-84.552526","KY"
"41063",38.860006,-84.505455,"38.860006:-84.505455","KY"
"41071",39.075253,-84.480350,"39.075253:-84.480350","KY"
"41074",39.112188,-84.462742,"39.112188:-84.462742","KY"
"41075",39.078556,-84.451513,"39.078556:-84.451513","KY"
"41076",39.011324,-84.440731,"39.011324:-84.440731","KY"
"41091",38.938238,-84.753014,"38.938238:-84.753014","KY"
"41092",38.814853,-84.692802,"38.814853:-84.692802","KY"
"41094",38.887518,-84.635303,"38.887518:-84.635303","KY"
"42701",37.690270,-85.865194,"37.690270:-85.865194","KY"
"44095",41.659130,-81.444604,"41.659130:-81.444604","OH"
"45102",39.014958,-84.201598,"39.014958:-84.201598","OH"
"45202",39.109438,-84.488499,"39.109438:-84.488499","OH"
"45205",39.110361,-84.577335,"39.110361:-84.577335","OH"
"45206",39.127052,-84.482707,"39.127052:-84.482707","OH"
"45207",39.145380,-84.468998,"39.145380:-84.468998","OH"
"45208",39.136870,-84.434934,"39.136870:-84.434934","OH"
"45209",39.154838,-84.427602,"39.154838:-84.427602","OH"
"45211",39.158378,-84.597748,"39.158378:-84.597748","OH"
"45213",39.180009,-84.421456,"39.180009:-84.421456","OH"
"45214",39.120405,-84.548681,"39.120405:-84.548681","OH"
"45216",39.201555,-84.478023,"39.201555:-84.478023","OH"
"45219",39.127564,-84.514489,"39.127564:-84.514489","OH"
"45220",39.147425,-84.520238,"39.147425:-84.520238","OH"
"45224",39.197018,-84.529958,"39.197018:-84.529958","OH"
"45225",39.143208,-84.548578,"39.143208:-84.548578","OH"
"45227",39.159187,-84.372066,"39.159187:-84.372066","OH"
"45231",39.258113,-84.532367,"39.258113:-84.532367","OH"
"45232",39.180629,-84.515224,"39.180629:-84.515224","OH"
"45233",39.109756,-84.667826,"39.109756:-84.667826","OH"
"45237",39.191907,-84.451057,"39.191907:-84.451057","OH"
"45238",39.110006,-84.607442,"39.110006:-84.607442","OH"
"45239",39.199368,-84.575337,"39.199368:-84.575337","OH"
"45248",39.171524,-84.662602,"39.171524:-84.662602","OH"
"46001",40.239110,-85.673842,"40.239110:-85.673842","IN"
"46011",40.113328,-85.767502,"40.113328:-85.767502","IN"
"46012",40.154339,-85.625772,"40.154339:-85.625772","IN"
"46013",40.050362,-85.686448,"40.050362:-85.686448","IN"
"46016",40.101240,-85.672430,"40.101240:-85.672430","IN"
"46017",40.070184,-85.604965,"40.070184:-85.604965","IN"
"46032",39.972741,-86.177082,"39.972741:-86.177082","IN"
"46033",39.976153,-86.075894,"39.976153:-86.075894","IN"
"46037",39.959407,-85.945746,"39.959407:-85.945746","IN"
"46038",39.963702,-86.011348,"39.963702:-86.011348","IN"
"46040",39.921158,-85.844643,"39.921158:-85.844643","IN"
"46044",40.213176,-85.784761,"40.213176:-85.784761","IN"
"46048",39.958054,-85.798685,"39.958054:-85.798685","IN"
"46051",40.060156,-85.834365,"40.060156:-85.834365","IN"
"46055",39.893739,-85.898512,"39.893739:-85.898512","IN"
"46060",40.071194,-85.948569,"40.071194:-85.948569","IN"
"46062",40.061958,-86.037265,"40.061958:-86.037265","IN"
"46064",39.980936,-85.748039,"39.980936:-85.748039","IN"
"46074",40.037328,-86.165878,"40.037328:-86.165878","IN"
"46077",39.982864,-86.288475,"39.982864:-86.288475","IN"
"46112",39.865212,-86.382804,"39.865212:-86.382804","IN"
"46142",39.609978,-86.178535,"39.609978:-86.178535","IN"
"46143",39.592832,-86.101561,"39.592832:-86.101561","IN"
"46163",39.727130,-85.890248,"39.727130:-85.890248","IN"
"46168",39.682420,-86.410520,"39.682420:-86.410520","IN"
"46186",39.891392,-85.644775,"39.891392:-85.644775","IN"
"46201",39.775737,-86.109626,"39.775737:-86.109626","IN"
"46202",39.780667,-86.166350,"39.780667:-86.166350","IN"
"46204",39.772750,-86.159447,"39.772750:-86.159447","IN"
"46205",39.822756,-86.129945,"39.822756:-86.129945","IN"
"46208",39.832028,-86.176608,"39.832028:-86.176608","IN"
"46214",39.795098,-86.287729,"39.795098:-86.287729","IN"
"46218",39.807040,-86.097753,"39.807040:-86.097753","IN"
"46220",39.866058,-86.101651,"39.866058:-86.101651","IN"
"46221",39.698565,-86.235094,"39.698565:-86.235094","IN"
"46228",39.847575,-86.195874,"39.847575:-86.195874","IN"
"46229",39.783877,-85.971443,"39.783877:-85.971443","IN"
"46234",39.810294,-86.336410,"39.810294:-86.336410","IN"
"46236",39.885810,-85.973834,"39.885810:-85.973834","IN"
"46240",39.905097,-86.115878,"39.905097:-86.115878","IN"
"46250",39.911358,-86.070749,"39.911358:-86.070749","IN"
"46254",39.844700,-86.266276,"39.844700:-86.266276","IN"
"46256",39.905150,-85.991269,"39.905150:-85.991269","IN"
"46260",39.894530,-86.181154,"39.894530:-86.181154","IN"
"46268",39.896883,-86.232390,"39.896883:-86.232390","IN"
"46278",39.889388,-86.296540,"39.889388:-86.296540","IN"
"47112",38.185006,-86.153270,"38.185006:-86.153270","IN"
"47117",38.104171,-85.985078,"38.104171:-85.985078","IN"
"47119",38.362064,-85.888548,"38.362064:-85.888548","IN"
"47122",38.301220,-85.981011,"38.301220:-85.981011","IN"
"47126",38.544322,-85.778483,"38.544322:-85.778483","IN"
"47129",38.313654,-85.771663,"38.313654:-85.771663","IN"
"47130",38.334532,-85.694307,"38.334532:-85.694307","IN"
"47136",38.234492,-85.961176,"38.234492:-85.961176","IN"
"47142",38.056457,-86.203617,"38.056457:-86.203617","IN"
"47172",38.395926,-85.769264,"38.395926:-85.769264","IN"
"47334",40.144240,-85.509316,"40.144240:-85.509316","IN"
"47356",40.026352,-85.504646,"40.026352:-85.504646","IN"
"48033",42.466061,-83.288855,"42.466061:-83.288855","MI"
"48083",42.556121,-83.117606,"42.556121:-83.117606","MI"
"48101",42.261979,-83.208134,"42.261979:-83.208134","MI"
"48105",42.324496,-83.714275,"42.324496:-83.714275","MI"
"48111",42.175256,-83.475323,"42.175256:-83.475323","MI"
"48120",42.304544,-83.179800,"42.304544:-83.179800","MI"
"48124",42.302659,-83.245639,"42.302659:-83.245639","MI"
"48125",42.289030,-83.263332,"42.289030:-83.263332","MI"
"48126",42.327361,-83.191036,"42.327361:-83.191036","MI"
"48127",42.334386,-83.273891,"42.334386:-83.273891","MI"
"48128",42.320145,-83.256896,"42.320145:-83.256896","MI"
"48134",42.108957,-83.298462,"42.108957:-83.298462","MI"
"48135",42.325399,-83.345118,"42.325399:-83.345118","MI"
"48138",42.143811,-83.156460,"42.143811:-83.156460","MI"
"48141",42.293498,-83.314834,"42.293498:-83.314834","MI"
"48150",42.369196,-83.372184,"42.369196:-83.372184","MI"
"48152",42.426196,-83.374739,"42.426196:-83.374739","MI"
"48154",42.397598,-83.373293,"42.397598:-83.373293","MI"
"48164",42.133472,-83.392705,"42.133472:-83.392705","MI"
"48167",42.440980,-83.522422,"42.440980:-83.522422","MI"
"48168",42.405254,-83.539021,"42.405254:-83.539021","MI"
"48170",42.363519,-83.536643,"42.363519:-83.536643","MI"
"48173",42.072306,-83.233914,"42.072306:-83.233914","MI"
"48174",42.202913,-83.344162,"42.202913:-83.344162","MI"
"48180",42.225572,-83.268546,"42.225572:-83.268546","MI"
"48183",42.127959,-83.216993,"42.127959:-83.216993","MI"
"48184",42.262736,-83.394302,"42.262736:-83.394302","MI"
"48185",42.332055,-83.371314,"42.332055:-83.371314","MI"
"48186",42.289224,-83.368624,"42.289224:-83.368624","MI"
"48187",42.329141,-83.487929,"42.329141:-83.487929","MI"
"48188",42.285698,-83.486003,"42.285698:-83.486003","MI"
"48216",42.323512,-83.079044,"42.323512:-83.079044","MI"
"48219",42.425699,-83.253418,"42.425699:-83.253418","MI"
"48229",42.249372,-83.139817,"42.249372:-83.139817","MI"
"48235",42.427001,-83.194968,"42.427001:-83.194968","MI"
"48239",42.374514,-83.280761,"42.374514:-83.280761","MI"
"48240",42.424377,-83.302360,"42.424377:-83.302360","MI"
"48331",42.505411,-83.407504,"42.505411:-83.407504","MI"
"48377",42.505064,-83.479508,"42.505064:-83.479508","MI"
"49001",42.270525,-85.560219,"42.270525:-85.560219","MI"
"49002",42.196978,-85.559906,"42.196978:-85.559906","MI"
"49004",42.354367,-85.570464,"42.354367:-85.570464","MI"
"49006",42.300802,-85.624837,"42.300802:-85.624837","MI"
"49007",42.300881,-85.594054,"42.300881:-85.594054","MI"
"49008",42.265107,-85.618972,"42.265107:-85.618972","MI"
"49009",42.300078,-85.678708,"42.300078:-85.678708","MN"
"49009",42.300078,-85.678708,"42.300078:-85.678708","MI"
"49012",42.354613,-85.345252,"42.354613:-85.345252","MI"
"49015",42.261671,-85.238818,"42.261671:-85.238818","MI"
"49024",42.201342,-85.619294,"42.201342:-85.619294","MI"
"49034",42.239090,-85.345436,"42.239090:-85.345436","MI"
"49048",42.267540,-85.493245,"42.267540:-85.493245","MI"
"49053",42.284882,-85.410880,"42.284882:-85.410880","MI"
"49055",42.365070,-85.856034,"42.365070:-85.856034","MI"
"49060",42.423514,-85.396038,"42.423514:-85.396038","MI"
"49065",42.134995,-85.842368,"42.134995:-85.842368","MI"
"49070",42.543848,-85.622284,"42.543848:-85.622284","MI"
"49071",42.244583,-85.772464,"42.244583:-85.772464","MI"
"49079",42.229736,-85.909160,"42.229736:-85.909160","MI"
"49080",42.476828,-85.576167,"42.476828:-85.576167","MI"
"49083",42.377029,-85.459468,"42.377029:-85.459468","MI"
"49087",42.127938,-85.680915,"42.127938:-85.680915","MI"
"49088",42.190748,-85.427500,"42.190748:-85.427500","MI"
"49093",41.976110,-85.638957,"41.976110:-85.638957","MI"
"49097",42.114716,-85.473854,"42.114716:-85.473854","MI"
"52132",43.187293,-91.962128,"43.187293:-91.962128","WI"
"53004",43.499537,-87.875874,"43.499537:-87.875874","WI"
"53005",43.060583,-88.096595,"43.060583:-88.096595","WI"
"53007",43.107924,-88.071390,"43.107924:-88.071390","WI"
"53012",43.321307,-88.029664,"43.321307:-88.029664","WI"
"53014",44.002523,-88.190402,"44.002523:-88.190402","WI"
"53017",43.204866,-88.250570,"43.204866:-88.250570","WI"
"53018",43.042472,-88.389086,"43.042472:-88.389086","WI"
"53022",43.235858,-88.127280,"43.235858:-88.127280","WI"
"53024",43.324440,-87.931408,"43.324440:-87.931408","WI"
"53027",43.317888,-88.363684,"43.317888:-88.363684","WI"
"53029",43.129760,-88.335875,"43.129760:-88.335875","WI"
"53033",43.239473,-88.261312,"43.239473:-88.261312","WI"
"53037",43.316366,-88.149818,"43.316366:-88.149818","WI"
"53045",43.060772,-88.155724,"43.060772:-88.155724","WI"
"53051",43.148492,-88.124379,"43.148492:-88.124379","WI"
"53058",43.111178,-88.403460,"43.111178:-88.403460","WI"
"53066",43.118714,-88.518479,"43.118714:-88.518479","WI"
"53072",43.080391,-88.261808,"43.080391:-88.261808","WI"
"53074",43.419290,-87.864838,"43.419290:-87.864838","WI"
"53076",43.268096,-88.211866,"43.268096:-88.211866","WI"
"53080",43.410544,-87.980605,"43.410544:-87.980605","WI"
"53089",43.148761,-88.245134,"43.148761:-88.245134","WI"
"53090",43.472446,-88.191663,"43.472446:-88.191663","WI"
"53092",43.221450,-87.948345,"43.221450:-87.948345","WI"
"53095",43.380904,-88.170840,"43.380904:-88.170840","WI"
"53097",43.236256,-87.983380,"43.236256:-87.983380","WI"
"53108",42.814738,-87.942196,"42.814738:-87.942196","WI"
"53110",42.948379,-87.865280,"42.948379:-87.865280","WI"
"53122",43.048202,-88.088096,"43.048202:-88.088096","WI"
"53126",42.791020,-87.995284,"42.791020:-87.995284","WI"
"53129",42.937404,-87.997730,"42.937404:-87.997730","WI"
"53130",42.940823,-88.047702,"42.940823:-88.047702","WI"
"53132",42.887021,-88.009704,"42.887021:-88.009704","WI"
"53144",42.625016,-87.942444,"42.625016:-87.942444","WI"
"53146",42.970983,-88.158046,"42.970983:-88.158046","WI"
"53150",42.877666,-88.132172,"42.877666:-88.132172","WI"
"53151",42.973400,-88.102985,"42.973400:-88.102985","WI"
"53154",42.886284,-87.888551,"42.886284:-87.888551","WI"
"53172",42.911723,-87.860712,"42.911723:-87.860712","WI"
"53186",43.029094,-88.213516,"43.029094:-88.213516","WI"
"53188",43.028244,-88.295050,"43.028244:-88.295050","WI"
"53189",42.942210,-88.296474,"42.942210:-88.296474","WI"
"53202",43.042922,-87.894274,"43.042922:-87.894274","WI"
"53204",43.019578,-87.925360,"43.019578:-87.925360","WI"
"53205",43.053204,-87.933156,"43.053204:-87.933156","WI"
"53206",43.075046,-87.933559,"43.075046:-87.933559","WI"
"53207",42.977949,-87.894146,"42.977949:-87.894146","WI"
"53208",43.042330,-87.967312,"43.042330:-87.967312","WI"
"53209",43.140930,-87.941696,"43.140930:-87.941696","WI"
"53210",43.068024,-87.977309,"43.068024:-87.977309","WI"
"53211",43.081652,-87.890288,"43.081652:-87.890288","WI"
"53212",43.074668,-87.906528,"43.074668:-87.906528","WI"
"53213",43.049349,-87.999716,"43.049349:-87.999716","WI"
"53214",43.022305,-88.015828,"43.022305:-88.015828","WI"
"53215",43.003590,-87.943328,"43.003590:-87.943328","WI"
"53216",43.088013,-87.977046,"43.088013:-87.977046","WI"
"53217",43.145761,-87.919719,"43.145761:-87.919719","WI"
"53218",43.115512,-87.994002,"43.115512:-87.994002","WI"
"53219",42.996672,-87.991938,"42.996672:-87.991938","WI"
"53220",42.959577,-87.992855,"42.959577:-87.992855","WI"
"53221",42.951196,-87.944487,"42.951196:-87.944487","WI"
"53222",43.082451,-88.037994,"43.082451:-88.037994","WI"
"53223",43.163245,-87.994068,"43.163245:-87.994068","WI"
"53224",43.163037,-88.037720,"43.163037:-88.037720","WI"
"53225",43.111588,-88.040388,"43.111588:-88.040388","WI"
"53226",43.051033,-88.038152,"43.051033:-88.038152","WI"
"53227",42.994286,-88.042868,"42.994286:-88.042868","WI"
"53228",42.964772,-88.043482,"42.964772:-88.043482","WI"
"53233",43.035860,-87.932990,"43.035860:-87.932990","WI"
"53406",42.733335,-87.874706,"42.733335:-87.874706","WI"
"53538",42.919648,-88.829360,"42.919648:-88.829360","WI"
"54106",44.473868,-88.463944,"44.473868:-88.463944","WI"
"54115",44.409663,-88.098253,"44.409663:-88.098253","WI"
"54126",44.291411,-88.009342,"44.291411:-88.009342","WI"
"54130",44.320256,-88.246838,"44.320256:-88.246838","WI"
"54165",44.501453,-88.305274,"44.501453:-88.305274","WI"
"54169",44.180945,-88.274179,"44.180945:-88.274179","WI"
"54170",44.526368,-88.590873,"44.526368:-88.590873","WI"
"54208",44.363908,-87.776628,"44.363908:-87.776628","WI"
"54301",44.483376,-88.022690,"44.483376:-88.022690","WI"
"54313",44.573606,-88.111510,"44.573606:-88.111510","WI"
"54901",44.046416,-88.493382,"44.046416:-88.493382","WI"
"54904",44.028900,-88.629050,"44.028900:-88.629050","WI"
"54911",44.275824,-88.374477,"44.275824:-88.374477","WI"
"54913",44.338344,-88.404170,"44.338344:-88.404170","WI"
"54914",44.263982,-88.490103,"44.263982:-88.490103","WI"
"54915",44.246996,-88.370866,"44.246996:-88.370866","WI"
"54940",44.205500,-88.840245,"44.205500:-88.840245","WI"
"54942",44.301443,-88.546810,"44.301443:-88.546810","WI"
"54944",44.315966,-88.617885,"44.315966:-88.617885","WI"
"54952",44.182606,-88.344330,"44.182606:-88.344330","WI"
"54956",44.178748,-88.510875,"44.178748:-88.510875","WI"
"54961",44.402136,-88.772911,"44.402136:-88.772911","WI"
"54962",44.498600,-89.031079,"44.498600:-89.031079","WI"
"54983",44.315404,-88.922468,"44.315404:-88.922468","WI"
"59041",45.484897,-109.027291,"45.484897:-109.027291","MT"
"59044",45.632155,-108.766404,"45.632155:-108.766404","MT"
"59079",46.083405,-108.379262,"46.083405:-108.379262","MT"
"59101",45.660250,-108.384307,"45.660250:-108.384307","MT"
"59102",45.765853,-108.577164,"45.765853:-108.577164","MT"
"59103",45.783400,-108.500300,"45.783400:-108.500300","MT"
"59105",45.870284,-108.491903,"45.870284:-108.491903","MT"
"59106",45.775349,-108.667216,"45.775349:-108.667216","MT"
"60402",41.828674,-87.789847,"41.828674:-87.789847","IL"
"60428",41.604156,-87.690937,"41.604156:-87.690937","IL"
"60453",41.708906,-87.759520,"41.708906:-87.759520","IL"
"60456",41.731144,-87.731283,"41.731144:-87.731283","IL"
"60534",41.813272,-87.821126,"41.813272:-87.821126","IL"
"60608",41.848845,-87.671250,"41.848845:-87.671250","IL"
"60609",41.812380,-87.655329,"41.812380:-87.655329","IL"
"60612",41.881152,-87.686524,"41.881152:-87.686524","IL"
"60617",41.705996,-87.562770,"41.705996:-87.562770","IL"
"60623",41.847829,-87.717394,"41.847829:-87.717394","IL"
"60629",41.774432,-87.712733,"41.774432:-87.712733","IL"
"60632",41.811524,-87.713718,"41.811524:-87.713718","IL"
"60638",41.787007,-87.771665,"41.787007:-87.771665","IL"
"60639",41.920394,-87.755987,"41.920394:-87.755987","IL"
"60641",41.946011,-87.746765,"41.946011:-87.746765","IL"
"60652",41.746129,-87.711992,"41.746129:-87.711992","IL"
"60804",41.840242,-87.758745,"41.840242:-87.758745","IL"
"60805",41.720807,-87.701778,"41.720807:-87.701778","IL"
"63011",38.603679,-90.560380,"38.603679:-90.560380","MO"
"63105",38.645329,-90.326056,"38.645329:-90.326056","MO"
"63122",38.577268,-90.424240,"38.577268:-90.424240","MO"
"63130",38.665788,-90.322240,"38.665788:-90.322240","MO"
"63131",38.615896,-90.445589,"38.615896:-90.445589","MO"
"64015",39.014966,-94.312062,"39.014966:-94.312062","MO"
"64030",38.876111,-94.526410,"38.876111:-94.526410","MO"
"64034",38.846292,-94.284388,"38.846292:-94.284388","MO"
"64081",38.908831,-94.400611,"38.908831:-94.400611","MO"
"64082",38.857394,-94.406459,"38.857394:-94.406459","MO"
"64086",38.898481,-94.299422,"38.898481:-94.299422","MO"
"64110",39.034480,-94.572904,"39.034480:-94.572904","MO"
"64112",39.036082,-94.595006,"39.036082:-94.595006","MO"
"64113",39.013748,-94.595464,"39.013748:-94.595464","MO"
"64113",39.013748,-94.595464,"39.013748:-94.595464","KS"
"64114",38.955070,-94.595128,"38.955070:-94.595128","MO"
"64116",39.146376,-94.570772,"39.146376:-94.570772","MO"
"64119",39.213370,-94.516830,"39.213370:-94.516830","MO"
"64123",39.110767,-94.524981,"39.110767:-94.524981","MO"
"64130",39.033640,-94.541624,"39.033640:-94.541624","MO"
"64131",38.960276,-94.575555,"38.960276:-94.575555","MO"
"64132",38.983978,-94.543306,"38.983978:-94.543306","MO"
"64137",38.931583,-94.541532,"38.931583:-94.541532","MO"
"64138",38.968906,-94.475201,"38.968906:-94.475201","MO"
"64145",38.880850,-94.596219,"38.880850:-94.596219","MO"
"64155",39.289786,-94.566902,"39.289786:-94.566902","MO"
"65010",38.775860,-92.257321,"38.775860:-92.257321","MO"
"65020",38.045539,-92.802690,"38.045539:-92.802690","MO"
"65063",38.719981,-92.091842,"38.719981:-92.091842","TX"
"65066",38.356292,-91.476023,"38.356292:-91.476023","MO"
"65201",38.882174,-92.252310,"38.882174:-92.252310","MO"
"65202",39.040647,-92.262975,"39.040647:-92.262975","MO"
"65203",38.881448,-92.397253,"38.881448:-92.397253","MO"
"65203",38.881448,-92.397253,"38.881448:-92.397253","OH"
"65239",39.523301,-92.417570,"39.523301:-92.417570","MO"
"65243",39.274508,-92.332182,"39.274508:-92.332182","MO"
"65251",38.825875,-91.952928,"38.825875:-91.952928","MO"
"65255",39.088020,-92.251442,"39.088020:-92.251442","MO"
"65263",39.502222,-92.213236,"39.502222:-92.213236","MO"
"65264",39.080045,-91.696486,"39.080045:-91.696486","MO"
"65265",39.200202,-91.840596,"39.200202:-91.840596","MO"
"65270",39.422610,-92.401936,"39.422610:-92.401936","MO"
"65279",39.003229,-92.511066,"39.003229:-92.511066","MO"
"65287",38.898562,-92.539940,"38.898562:-92.539940","MO"
"66013",38.735833,-94.684595,"38.735833:-94.684595","KS"
"66062",38.852656,-94.778942,"38.852656:-94.778942","KS"
"66085",38.801362,-94.656411,"38.801362:-94.656411","KS"
"66109",39.171342,-94.821143,"39.171342:-94.821143","KS"
"66205",39.029485,-94.628273,"39.029485:-94.628273","KS"
"66206",38.958506,-94.619244,"38.958506:-94.619244","KS"
"66207",38.955665,-94.644264,"38.955665:-94.644264","KS"
"66208",39.006207,-94.632938,"39.006207:-94.632938","KS"
"66209",38.898418,-94.637889,"38.898418:-94.637889","KS"
"66211",38.925578,-94.638286,"38.925578:-94.638286","KS"
"66212",38.956198,-94.681126,"38.956198:-94.681126","KS"
"66213",38.898367,-94.705002,"38.898367:-94.705002","KS"
"66216",39.015600,-94.742430,"39.015600:-94.742430","KS"
"66221",38.861928,-94.714393,"38.861928:-94.714393","KS"
"66224",38.860254,-94.628632,"38.860254:-94.628632","KS"
"66285",39.018600,-94.666200,"39.018600:-94.666200","KS"
"67460",38.384211,-97.712880,"38.384211:-97.712880","KS"
"68324",40.551852,-96.293113,"40.551852:-96.293113","NE"
"70448",30.356730,-90.048993,"30.356730:-90.048993","LA"
"70501",30.238886,-91.989448,"30.238886:-91.989448","TX"
"70533",29.877707,-92.063740,"29.877707:-92.063740","TX"
"70710",30.349842,-91.233844,"30.349842:-91.233844","LA"
"70714",30.577630,-91.128806,"30.577630:-91.128806","LA"
"70725",30.152697,-90.949903,"30.152697:-90.949903","LA"
"70726",30.432121,-90.881074,"30.432121:-90.881074","LA"
"70734",30.207032,-91.009018,"30.207032:-91.009018","LA"
"70737",30.225369,-90.925334,"30.225369:-90.925334","LA"
"70739",30.592273,-90.951133,"30.592273:-90.951133","LA"
"70754",30.402064,-90.749930,"30.402064:-90.749930","LA"
"70764",30.200753,-91.299698,"30.200753:-91.299698","LA"
"70767",30.466558,-91.340440,"30.466558:-91.340440","LA"
"70769",30.300788,-90.924976,"30.300788:-90.924976","LA"
"70777",30.744306,-91.082851,"30.744306:-91.082851","LA"
"70801",30.449191,-91.187592,"30.449191:-91.187592","LA"
"70802",30.442477,-91.169440,"30.442477:-91.169440","LA"
"70806",30.451015,-91.127718,"30.451015:-91.127718","LA"
"70808",30.400303,-91.144193,"30.400303:-91.144193","LA"
"70809",30.386954,-91.064119,"30.386954:-91.064119","LA"
"70810",30.354931,-91.078947,"30.354931:-91.078947","LA"
"70811",30.535578,-91.106948,"30.535578:-91.106948","LA"
"70812",30.499540,-91.110564,"30.499540:-91.110564","LA"
"70814",30.489375,-91.073722,"30.489375:-91.073722","LA"
"70815",30.452756,-91.068068,"30.452756:-91.068068","LA"
"70816",30.428210,-91.019292,"30.428210:-91.019292","LA"
"70817",30.379332,-90.971524,"30.379332:-90.971524","LA"
"70818",30.543096,-91.057093,"30.543096:-91.057093","LA"
"70820",30.372872,-91.181468,"30.372872:-91.181468","LA"
"70821",30.450600,-91.154700,"30.450600:-91.154700","LA"
"70884",30.450600,-91.154700,"30.450600:-91.154700","LA"
"72024",34.745840,-91.742255,"34.745840:-91.742255","TX"
"72025",35.052940,-93.048696,"35.052940:-93.048696","TX"
"72327",35.233073,-90.322804,"35.233073:-90.322804","AR"
"73003",35.667505,-97.496047,"35.667505:-97.496047","OK"
"73007",35.684734,-97.327112,"35.684734:-97.327112","OK"
"73012",35.674748,-97.593940,"35.674748:-97.593940","OK"
"73013",35.615536,-97.517290,"35.615536:-97.517290","OK"
"73016",35.822638,-97.678733,"35.822638:-97.678733","OK"
"73017",34.934546,-98.163469,"34.934546:-98.163469","OK"
"73024",35.406788,-98.799810,"35.406788:-98.799810","TX"
"73025",35.731483,-97.574914,"35.731483:-97.574914","OK"
"73033",35.305092,-98.552980,"35.305092:-98.552980","TX"
"73034",35.707150,-97.427426,"35.707150:-97.427426","OK"
"73044",35.870938,-97.469595,"35.870938:-97.469595","OK"
"73049",35.587210,-97.296602,"35.587210:-97.296602","OK"
"73059",35.290729,-97.976223,"35.290729:-97.976223","TX"
"73072",35.221503,-97.484694,"35.221503:-97.484694","OK"
"73078",35.653064,-97.753992,"35.653064:-97.753992","OK"
"73084",35.529401,-97.344594,"35.529401:-97.344594","OK"
"73099",35.526808,-97.757584,"35.526808:-97.757584","OK"
"73106",35.482370,-97.536674,"35.482370:-97.536674","OK"
"73107",35.482795,-97.574429,"35.482795:-97.574429","OK"
"73112",35.518024,-97.574052,"35.518024:-97.574052","OK"
"73114",35.580432,-97.522600,"35.580432:-97.522600","OK"
"73116",35.544758,-97.557789,"35.544758:-97.557789","OK"
"73120",35.576266,-97.574353,"35.576266:-97.574353","OK"
"73127",35.484542,-97.653948,"35.484542:-97.653948","OK"
"73131",35.580129,-97.460268,"35.580129:-97.460268","OK"
"73132",35.540686,-97.634570,"35.540686:-97.634570","OK"
"73134",35.616130,-97.575870,"35.616130:-97.575870","OK"
"73136",35.467800,-97.516400,"35.467800:-97.516400","OK"
"73142",35.609283,-97.636962,"35.609283:-97.636962","OK"
"73162",35.580214,-97.638546,"35.580214:-97.638546","OK"
"73172",35.512700,-97.577200,"35.512700:-97.577200","OK"
"74033",35.941098,-96.002733,"35.941098:-96.002733","TX"
"75001",32.959787,-96.838472,"32.959787:-96.838472","TX"
"75002",33.083048,-96.609930,"33.083048:-96.609930","TX"
"75006",32.951364,-96.891487,"32.951364:-96.891487","TX"
